O.S;"
Status";Código;Descrição;Código;Descrição;Código;Descrição;"
Origem";"
Objeto";Código;Descrição;"
Modelo";Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;"Tempo de
Permanência(h)";Descrição da O.S
151931090;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;139521;John Deere CH570 1L Colhe;1219;11;Colhedora;;;23/08/2024 13:47;23/09/2024 07:30;16/10/2024 11:30;1.293,71;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO CORTE DE BASE  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM I
151931363;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72122;John Deere CH670 2L Colhe;1191;11;Colhedora;;;23/08/2024 07:30;23/08/2024 17:30;22/11/2024 16:30;2.193,00;SETOR-CAIXAS DE ENGRENAGENS  -  MODELO-CAIXA CORTE DE BASE DE 2 LINHAS  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMA
151933041;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163660;John Deere CH950 2L Colhe;1462;11;Colhedora;;;27/08/2024 07:30;27/09/2024 07:30;27/08/2024 17:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CHARLYN 6000  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM IN
151933047;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72120;John Deere CH670 2L Colhe;1191;11;Colhedora;;;27/08/2024 07:30;27/09/2024 17:30;28/08/2024 09:27;0;"SETOR-PCM  -  MOTIVO-ORDEM ABERTA PARA REQUISIÇÃO DE PEÇAS (2 CUBO CONDENADO RESERVA CRR)  -  UNID-BARRA  -  COD-3003293  -  QTD-01**(Finalizada por CS328251)**
"
151933056;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;20534;John Deere CH670 2L Colhe;1191;11;Colhedora;;;27/08/2024 07:30;27/09/2024 17:30;28/08/2024 09:27;0;"SETOR-PCM  -  MOTIVO-ORDEM ABERTA PARA REQUISIÇÃO DE PEÇAS (1 CUBO CONDENADO RESERVA CRR)  -  UNID-BARRA  -  COD-3003293  -  QTD-01
**(Finalizada por CS328251)**
"
151933477;Encerrada;20;Cent Recup Raízen CRR;40;CT RECUP RAÍZEN;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101506;John Deere CH670 2L Colhe;1191;11;Colhedora;;;28/08/2024 10:44;28/09/2024 07:00;02/09/2024 08:05;117,35;"RC - FAKE - BARRA - CCT**(Finalizada por CS271244)**
"
151934795;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101515;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;07/11/2024 15:00;1.663,50;SETOR-HIDRÁULICA  -  MODELO- BOMBA 3 CORPOS  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  -  N
151934797;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101513;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;11/12/2024 11:30;2.476,00;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRÁULICA 5 CORPOS P350/315  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-S
151934798;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101511;John Deere CH670 1LRevamp;1613;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;12/09/2024 17:30;322;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORM
151934799;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;10/09/2024 16:00;272,5;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CHARLYN 18 ENTALHADO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151934800;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101529;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;05/09/2024 17:30;154;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM IN
151934841;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101529;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;18/09/2024 08:05;456,58;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFOR
151934845;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101518;John Deere CH670 1LRevamp;1613;11;Colhedora;;;30/08/2024 07:30;30/09/2024 07:30;17/12/2024 16:30;2.625,00;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO EXTRATOR SECUNDARIO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151934858;Encerrada;20;Cent Recup Raízen CRR;40;CT RECUP RAÍZEN;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101474;John Deere 3522 2L Colhed;685;11;Colhedora;;;30/08/2024 09:23;29/09/2024 17:00;18/09/2024 09:53;456,49;"SETOR-RODANTE  -  MOTIVO-ORDEM ABERTA PARA TRAVA DE VERBA (RC FAKE)  -  UNID-BARRA  -  COD-3003296  -  QTD-02**(Finalizada por CS113822)**
"
151935173;Encerrada;20;Cent Recup Raízen CRR;40;CT RECUP RAÍZEN;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72123;John Deere CH670 2L Colhe;1191;11;Colhedora;;;30/08/2024 10:21;29/09/2024 17:00;18/09/2024 10:15;455,89;"SETOR-RODANTE  -  MOTIVO-ORDEM ABERTA PARA TRAVA DE VERBA (RC FAKE)  -  UNID-DIAMANTE  -  COD-3003296  -  QTD-02**(Finalizada por CS113822)**
"
151935672;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101554;Colhe Case 9900 Austoft;1567;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 14:00;272;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA CASE  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍME
151935674;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101555;Colhe Case 9900 Austoft;1567;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 15:00;273;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA CASE  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍME
151935675;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101557;Colhe Case 9900 Austoft;1567;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 15:00;273;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA CASE  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍME
151935697;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101524;John Deere CH670 2L Colhe;1191;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 13:00;271;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA JD  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETR
151935698;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;139521;John Deere CH570 1L Colhe;1219;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 13:00;271;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA JD  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETR
151935699;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101526;John Deere CH670 2L Colhe;1191;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 13:00;271;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA JD  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETR
151935700;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72123;John Deere CH670 2L Colhe;1191;11;Colhedora;;;31/08/2024 06:00;30/09/2024 17:00;11/09/2024 13:00;271;OBS: ORDEM ENCERRADA POR CORTE DE VERBA NO APORTE DO PLANEJAMENTO DE SETEMBRO (COMPONENTE NÃO FOI MONTADO)  -  SETOR-RODANTE   -  MODELO-ESTEIRA JD  -  MANUTENÇÃO-COLAR NOVO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETR
151938885;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;05/09/2024 07:30;05/10/2024 17:30;06/09/2024 16:30;0;SETOR-HIDRÁULICA  -  MODELO-BOMBA CAIXA DO PICADOR CH950  -  MANUTENÇÃO-REPARO COMPLETO  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-S
151940153;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101525;John Deere CH670 2L Colhe;1191;11;Colhedora;;;06/09/2024 07:30;06/10/2024 07:30;30/09/2024 08:05;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CHARLYN 18 ENTALHADO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151940156;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101525;John Deere CH670 2L Colhe;1191;11;Colhedora;;;06/09/2024 07:30;06/10/2024 07:30;12/09/2024 16:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 ENTALHADO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM IN
151940160;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;06/09/2024 07:30;06/10/2024 07:30;26/09/2024 11:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFOR
151940196;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101525;John Deere CH670 2L Colhe;1191;11;Colhedora;;;06/09/2024 07:30;06/10/2024 17:30;24/09/2024 17:30;0;SETOR-MOTOR DIESEL  -  MODELO-MOTOR DIESEL JD CH670  -  MANUTENÇÃO-REPARO PONTUAL  -  FALHA-ESQUENTANDO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-10.444  -  SÉRIE-J06090L014603  -  ÚLTIMA REVISÃO-15/11/2023  -  OB
151940197;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;06/09/2024 07:30;06/10/2024 17:30;02/10/2024 17:30;634;SETOR-MOTOR DIESEL  -  MODELO-MOTOR DIESEL JD CH670  -  MANUTENÇÃO-REPARO PONTUAL  -  FALHA-6° CILINDRO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-4.341  -  SÉRIE-J06090L027915  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  - 
151940637;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;06/09/2024 07:30;06/10/2024 07:30;22/01/2025 13:30;3.318,00;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRAULICA PICADOR CH950  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM I
151940638;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;06/09/2024 07:30;06/10/2024 07:30;09/09/2024 14:30;0;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRAULICA CILINDRO CH950  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM 
151942070;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;09/09/2024 07:30;09/10/2024 07:30;22/01/2025 14:30;3.247,00;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRAULICA TRANSMISSÃO CH950  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-S
151942085;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101513;John Deere CH670 2L Colhe;1191;11;Colhedora;;;09/09/2024 06:00;09/10/2024 08:05;23/09/2024 09:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada 
151942086;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117586;John Deere CH570 1L Colhe;1219;11;Colhedora;;;09/09/2024 14:55;09/10/2024 17:00;23/09/2024 09:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada 
151942087;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101520;John Deere CH670 1LRevamp;1613;11;Colhedora;;;09/09/2024 14:56;09/10/2024 17:00;23/09/2024 09:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada 
151942088;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101525;John Deere CH670 2L Colhe;1191;11;Colhedora;;;09/09/2024 14:57;09/10/2024 17:00;23/09/2024 09:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada 
151942089;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101524;John Deere CH670 2L Colhe;1191;11;Colhedora;;;09/09/2024 14:57;09/10/2024 17:00;23/09/2024 09:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada 
151943279;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;4465170;John Deere CH570 1L Colhe;1219;11;Colhedora;;;12/09/2024 06:00;11/10/2024 17:00;19/09/2024 15:00;0;"SETOR-RODANTE   -  MODELO-ESTEIRA JD  -  MANUTENÇÃO-GIRO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  -  UNID-BARRA  -  COD-3008924  -  QTD-02**(Finalizada por CS320666)**
"
151943280;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101519;John Deere CH670 2L Colhe;1191;11;Colhedora;;;12/09/2024 06:00;11/10/2024 17:00;18/09/2024 15:00;0;"SETOR-RODANTE   -  MODELO-ESTEIRA JD  -  MANUTENÇÃO-GIRO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  -  UNID-BARRA  -  COD-3008924  -  QTD-02**(Finalizada por CS320666)**
"
151943835;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101519;John Deere CH670 2L Colhe;1191;11;Colhedora;;;12/09/2024 07:30;12/10/2024 17:30;28/10/2024 16:00;1.112,50;SETOR-TRANSMISSÃO  -  MODELO-REDUÇÃO FINAL (CUBO) JD - ACIONAMENTO0  -  MANUTENÇÃO-PREVENTIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-RESERVA CRR  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  
151944399;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101525;John Deere CH670 2L Colhe;1191;11;Colhedora;;;12/09/2024 07:30;12/10/2024 07:30;24/09/2024 15:00;0;SETOR-INJETOR  -  MODELO-BOMBA INJETORA JD CH670  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  
151944442;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117584;John Deere CH570 1L Colhe;1219;11;Colhedora;;;12/09/2024 07:30;12/10/2024 07:30;24/09/2024 11:30;0;SETOR-INJETOR  -  MODELO-BOMBA INJETORA JD CH670  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  
151944443;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117587;John Deere CH570 1L Colhe;1219;11;Colhedora;;;12/09/2024 07:30;12/10/2024 07:30;23/09/2024 11:30;0;SETOR-INJETOR  -  MODELO-BOMBA INJETORA JD CH670  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  
