O.S;;Código;Descrição;Código;Descrição;Código;Descrição;;;Código;Descrição;;Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;;Descrição da O.S
165532221;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;106660;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"M_MT_P_MEC_2,00_2 - Inspeção realizada no motor diesel - trocar bomba injetora, esta com vazamento 3007295_01  ou compra nova 8121521_01
"
165532223;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;106660;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_FR_P_1,00_1 - Inspeção realizada no sistema hidraulico - trocar reservatorio de oleo do freio e embreagem, operador esta com dificuldade de visualizar o nivel de oleo pois esta amarelado 8038324_02  9801505_01 
"
165532231;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;106660;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_FR_P_MEC_2,00_1 - Inspeção realizada no freio  - trocar cilindro mestre do freio, o atual esta com vazamento de fluido   9801505_01 8013515_02\n\n
"
165532251;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100758;John Deere 7225 J 4x4;949;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_MT_P_MEC_0,10_1 - Inspeção realizada no motor diesel - trocar tampa do bocal de abastecimento de oleo no motor, esta danificada e não veda direito 8106828_01\n
"
165532252;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100758;John Deere 7225 J 4x4;949;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_MT_P_MEC_0,10_1 - Inspeção realizada no motor diesel - trocar junta da tampa do filtro de ar externo, esta ressecada e com isso não esta dando a pressao necessaria para manter a vedação da tampa na carcaça do filtro 8144766_01\n
"
165532253;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;106656;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"M_MT_P_MEC_1,00_1 - Inspeção realizada no motor diesel, trocar mangueira do respiro, está ressecada e com acumulo de terra. 8129785_1; 8154908_1  8139093_01  8139061_01\n   8131637_01
"
165532254;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100800;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 06:01;;0;"A_VZ_P_MEC_1_0,10 - Inspeção realizado no sistema do tanque de combustivel. Tampa do tanque de combustivel está danificada. Trocar tampa do tanque de combustivel.   8129887_1 
"
165532255;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100819;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 06:01;;0;"A_VZ_P_MEC_1_0,10 - Inspeção realizado no sistema do tanque de combustivel. Tampa do tanque de combustivel está danificada. Trocar tampa do tanque de combustivel.   8129887_1 
"
165532256;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72201;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"M_TR_P_MEC_3,00_1 - Inspeção realizada no sistema hidraulico - Trocar mangueira de saida inferior da valvula do freio 8140964_01, esta vazando na prensa mangueira sai na parte debaixo da valvula do pedal do freio, valvula abaixo da cabine na frente NECESSARIO REMOVER O ASSOALHO DO TRATOR PARA RETIRAR A MANGUEIRA E O ASSENTO\n   RE590610  RE577792
"
165532259;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100764;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 06:01;;0;"A_TR_P_MEC_2_2,00 - Inspeção realizada no sistema de transmissão, trocar tubulação de óleo da transmissão para o trocador de calor na parte frontal, está com mangueiras ressecadas 8139106_1;  8139107_1; 8155351_4 frente 261

"
165532262;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;71896;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"B_TR_P_MEC_2,00_2 - Inspeção realizada no sistema hidraulico - trocar eixo infeiror de suporte da barra hidraulica, esta danificada com marcas de solda e uso irregular de parafuso devido a ficar retirando o conjunto hidraulico traseiro 8146831_01 8146923_02 8159012_02 8158966_02 8133327_02  8133305_03 8079973_01 8131554_01  8144077_02 8144052_02 8144050_01 NECESSARIO REMOVER AS BARRA HIDRAULICA 
"
165532263;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100760;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 06:01;;0;".A_VZ_P_MEC_1_1,00 - Inspeção realizada no sistema hidráulico, trocar cilindro do levante LD, está com vazamento 3012797_1   
"
165532264;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72200;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"B_TR_P_MEC_2,00_2 - Inspeção realizada no sistema hidraulico - trocar eixo infeiror de suporte da barra hidraulica, esta danificada com marcas de solda e uso irregular de parafuso devido a ficar retirando o conjunto hidraulico traseiro 8146831_01 8146923_02 8159012_02 8158966_02 8133327_02  8133305_03 8079973_01 8131554_01  8144077_02 8144052_02 8144050_01 NECESSARIO REMOVER AS BARRA HIDRAULICA 
"
165532266;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72200;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_SS_P_MEC_0,20_1 - Inspeção realizada na TDP - Instalar proteção no eixo da tdp traseira, esta sem 8151056_01\n
"
165532268;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72201;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_SS_P_MEC_0,20_1 - Inspeção realizada na TDP - Instalar proteção no eixo da tdp traseira, esta sem 8151056_01\n

"
165532269;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72201;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"M_MT_P_MEC_2,00_1 - Inspeção realizada no motor diesel - trocar correia do compressor de ar, esta com ranhuras 8137310_01 \n
"
165532270;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;106656;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_VZ_P_MEC_2,00_2 - Inspeção realizada no sistema hidráulico, trocar cilindro do levante hidráulico traseiro LD e LE, está com vazamento 3009733_2
"
165532271;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102241;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_VZ_P_MEC_1,00_1 - Inspeçao realizada no eixo dianteiro, trocar cilindro de direção L/D  e L/E. está vazando 3011407_1; 3011351_1
"
165532273;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100723;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"B_OT_P_MEC_2,00_1 - Inspeção realizada no sistema direção - Trocar terminal de direção L/D e L/E, esta com a coifa estourada eixo carraro 062330R1  8117421_02 \n
"
165532441;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;106656;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"B_MT_P_ MEC_12,00_2 - Inspeção realizada no motor diesel, trocar junta da tampa de distribuição do motor e retentor dianteiro, está com vazamento de oleo de carter na parte frontal do motor NECESSARIO RECOLHER O EQUIPAMENTO DEVIDO A COMPLEXIDADE DO TRABALHO E FERRAMENTA PARA SACAR O RETENTOR .8062004_1; 8174401_1; 8102631_1; 8003351_1; 6031339_1; 8064235_1
"
165532443;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;163170;Volkswagen 8-120 Worker;468;1;Caminhão;;;07/08/2025 14:19;07/08/2025 14:20;;0;"A_OT_P_MEC_1,00_1- Inspeção realizada no sistema da cabine. Trocar coxim traseiro da cabine Lado direito.8015631_1.
"
165532445;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102240;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_VZ_P_MEC_2,00_2 - Inspeção realizada no sistema hidraulico - trocar kit reparo do comando das VCR traseira do meio e da frente da VCR, esta com vazamento 8079231_02(P5) 8133873_08(P5) 8153353_02(P5) 8183498_08 (P5)8129721_06(P5) 8146731_10(P5) 8117938_10 (P5) 8117995_10(P5)  Material disponível na sala de Aprovisionamento
"
165532475;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102240;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_SS_P_MEC_0,20_1 - Inspeção realizada na TDP - Instalar proteção no eixo da tdp traseira, esta sem 8151056_01\n
"
165532491;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100782;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 06:01;;0;"A_VZ_P_2,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira do filtro hidraulico está ressecada. Trocar mangueira do filtro hidraulico e visor .  8186746_1; 8130023_1; 8174443_2. NECESSÁRIO DRENAR O FLUÍDO DA TRANSMISSÃO 
"
165532544;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98376;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/08/2025 06:00;07/08/2025 06:01;;0;"B_SS_P_MEC_1,00_1,00 - Inspeção realizada no sistema eletrico. Trocar tampa de bateria, esta quebrada.             8123166_1   
"
165532545;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102770;John Deere 8270R 4X4;784;3;Trator de Pneu;;;07/08/2025 06:00;07/08/2025 17:00;;0;"A_TR_P_MEC_1,00_1 - Inspeção realizada no sistema hidraulico - instalar a luva da ponta do eixo da tração, esta com arruela e parafuso no local danificando o eixo de suporte da barra hidraulica traseira 8146923_02 8159012_02 8158966_02  8133327_02 8133305_02 Material disponível na Sala de Aprovisionamento
"
165532546;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/08/2025 06:00;07/08/2025 06:01;;0;"A_OT_P_MEC_1,00_0,10 - Inspeção realizada no sistema de ar pneumático, trocar valvula silenciador do filtro do sistema pneumático, está quebrado. 8184341_1   Material disponível na sala de aprovisionamento 
"
165533092;Andamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465201;John Deere CH570 1L Colhe;1219;11;Colhedora;;;08/08/2025 06:00;08/08/2025 10:00;;0;"A_SG_MEC_3,00_2,00 - Inspeção realizada no sistema rodante. Trocar os roletes superiores L/E e L/D. estão com 100% de desgaste.     8061002_2.                 f-261
Material disponível na sala de aprovisionamento RETIRADO  DOUGLAS
"
165533120;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465201;John Deere CH570 1L Colhe;1219;11;Colhedora;;;08/08/2025 06:00;08/08/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema extrator primario. Instalar abraçadeiras das mangueiras do motor do extrator primario, esta faltando.    8079800_1   8109401_2  8166019_1 RC OK   Material disponível na sala de Aprovisionamento
"
165533232;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102186;Transbordo 4Eixo ATA21500;1325;33;Transbordo;;;08/08/2025 06:00;08/08/2025 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada na estrutura, colocar linga de segurança, está com linga danificada, está sem 8194388_1; 6045448_2  implemento engatado no trator 72203 frente 206
"
165533234;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;436159;Transbordo 4Eixo ATA21500;1325;33;Transbordo;;;08/08/2025 06:00;08/08/2025 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada na estrutura, colocar linga de segurança, está com linga danificada, está sem 8194388_1; 6045448_2  implemento engatado no trator 100776 frente 206
"
165533489;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;47720;Transbordo 4Eixo ATA21500;1325;33;Transbordo;;;11/08/2025 06:00;11/08/2025 06:01;;0;"A_SS_P_MEC_2_2,00 - Inspeção realizada no sistema hidráulico, trocar cilindro do tombo traseiro, está com A RÓTULA QUEBRADA 3011547_1 IMPLEMENTO ENGATADO NO TRATOR 72204 NECESSÁRIO CAMINHÃO MUNCK FRENTE 206

"
165533490;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;47720;Transbordo 4Eixo ATA21500;1325;33;Transbordo;;;11/08/2025 06:00;11/08/2025 06:01;;0;"A_OT_P_MEC_1,00_2  Inspeção realizada no eixo traseiro - Instalar bucha do braço tensor  1° eixo L/D  , perdeu a bucha 8125374_02 8125437_02 8125435_01 8125436_01, Material disponível na sala de Aprovisionamento 
"
165533496;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;11/08/2025 06:52;11/08/2025 08:00;;0;"A_OT_P_MEC_1,00_0,10 - Inspeção realizada no sistema de ar pneumático, trocar valvula silenciador do filtro do sistema pneumático, está quebrado. 8184341_1 frente 206
"
165533500;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101524;John Deere CH670 2L Colhe;1191;11;Colhedora;;;11/08/2025 06:00;11/08/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema rodante. Trocar motor de roda L/D,esta com falha no retentor.      3005832_1
"
165533502;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101517;John Deere CH670 2L Colhe;1191;11;Colhedora;;;11/08/2025 06:00;11/08/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema rodante. Trocar motor de roda L/E e L/D,esta com falha no retentor.      3005832_1
"
165534174;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;360156;Volkswagen 31.320 CNC 6x4;571;1;Caminhão;;;11/08/2025 12:50;11/08/2025 13:00;;0;"A_OT_P_MEC_2,00_1 inspeção realizada no sistema da direção. bomba da direção com vazamento. 3007107_1.
"
165534241;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465162;John Deere CH570 1L Colhe;1219;11;Colhedora;;;11/08/2025 06:00;11/08/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de elevador. Trocar esteira do elevador, ja esta no limite de troca.                                        (ja encurtada 3 vezes)              3006057_1            f-202
"
165534307;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;72123;John Deere CH670 2L Colhe;1191;11;Colhedora;;;11/08/2025 06:00;11/08/2025 10:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de cabine. Trocar palheta do para-brisa, esta com desgaste.   8159325_1  Material disponível na Sala de Aprovisionamento

"
165534317;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;61025;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;11/08/2025 06:00;11/08/2025 17:00;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no tanque diesel - Instalar proteção inferior da mangueira de ligação dos tanque diesel, esta exposta podendo enroscar galhos na mangueira e vazar o diesel do tanque 8130515_01 8031679_09 8006201_09
"
165534328;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;71891;Valtra BH 210I 4x4;1105;3;Trator de Pneu;;;11/08/2025 06:00;11/08/2025 17:00;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no sistema freio - trocar tubo do freio L/D, do cilindro mestre ao freio traseiro esta amassado o tubo 8120119_01  9801505_01
"
165534424;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4; 8118288_6;  8155449_4; 8155450_4   
"
165534425;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"M_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD  , estão com fadigas  8118288_6;  frente 207
"
165534427;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100816;Case Puma 230 4x4;1232;3;Trator de Pneu;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no motor diesel, trocar anés de vedação da bomba de alta pressão de combustível, está com vazamento de lubrificante 8138739_2; 8138730_1; 8157620_1 NECESSÁRIO REMOVER A BOMBA DO ALOJAMENTO 
"
165534428;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102181;Transbordo 4Eixo ATA21500;1325;33;Transbordo;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_SS_P_MEC_1_0,30 - Inspeção realizada no sistema de engate, trocar manilha de segurança, está sem a porca 6045448_1   IMPLEMENTO ENGATADO NO TRATOR 100816 frente 207 
"
165534429;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102251;John Deere 6135J;1395;3;Trator de Pneu;;;12/08/2025 06:00;12/08/2025 17:00;;0;"A_TR_P_MEC_2,00_2 - Inspeção realizada no eixo dianteiro - trocar retentor do eixo dianteiro L/D do lado do diferencial, esta com vazamento devido a andar com trator com tração ligada 8063016_02  8174454_01 eixo ZF   NECESSARIO CAMINHAO MUNCK OU CAVALETE
"
165534430;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada no sistema da direção. Trocar o terminal reto  L/D do 1° eixo dianteiro esta com folga 8174983_1
"
165534431;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema de direção, trocar cilindro de direção, está com vazamento 8160039_1  
"
165534435;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;102756;John Deere 8345R 4X4;1397;3;Trator de Pneu;;;12/08/2025 06:00;12/08/2025 17:00;;0;"A_TR_P_MEC_0,30_1 - Inspeção realizada no sistema hidraulico - Trocar visor de nivel de oleo da transmissao, esta trincado 8174762_01  Material disponivel na sala de aprovisionamento ****NECESSÁRIO ESGOTAR ÓLEO PARA REALIZAR A TROCA NA PREVENTIVA DA TRANSMISSAO****
"
165534436;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;93184;John Deere 7230 J 4x4;1298;3;Trator de Pneu;;;12/08/2025 06:00;12/08/2025 17:00;;0;"A_SS_P_ELE_2,00_1 - Inspeção realizada na cabine - Trocar reparo de ar do assento do operador, esta baixando sozinho 8114332_01  8142817_01 8151441_02 8116045_01 8156221_01
"
165534438;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;93187;John Deere 7230 J 4x4;1298;3;Trator de Pneu;;;12/08/2025 06:00;12/08/2025 17:00;;0;"A_SS_P_ELE_2,00_1 - Inspeção realizada na cabine - Trocar reparo de ar do assento do operador, esta baixando sozinho 8114332_01  8142817_01 8151441_02 8116045_01 8156221_01    ( KIT RESEVA SOLICITADO GESTOR ) 
"
